,song_name,song_lyrics
118,Eagles - Hotel California (2013 Remaster) (Türkçe Çeviri),"Eagles - Hotel California (2013 Remaster) (Türkçe Çeviri) LyricsKaranlık bir çöl yolunda

Saçım da soğuk bir rüzgar

Colitaların ılık kokusu

Gökyüzüne yükseliyor

Uzakta bir yerde

Parlak bir ışık gördüm

Kafam ağırlaştı ve görüşüm bulanıklaştı

Gece için durmam gerekti





Orda kapı yolunda duruyordu

Görev zilini duydum

Ve kendi kendime düşündüm

'Bu cennette olabilir, cehennem de'

Sonra kız bir mum yaktı

Ve bana yolu gösterdi

Koridorda sesler vardı

Sanırım şöyle dediklerini duydum






Hotel California'ya hoşgeldiniz

Çok sevimli bir yer (Çok sevimli bir yer)

Çok sevimli bir yüz
Hotel California'da çokça oda var

Senenin herhangi bir zamanı (senenin herhangi bir zamanı)

Burda bulabilirsin






Onun aklı mücеvherlerde

Onun Mеrcedes bends'i var

Arkadaş diye çağırdığı

Bir sürü tatlı erkek arkadaşları var

Sahne de nasıl dans ediyorlar

Tatlı yaz terinde

Bazı danslar hatırlanmak içindir

Bazı danslar unutmak





Kaptana seslendim

""Lütfen bana şarabımı getir""

""Biz de 1969'dan beri o içki yok"" dedi

Ve hala o sesler çok uzaklardan çağırıyor

Seni gecenin ortasında uyandırır

Sadece şunu duyman için






Hotel California'ya hoşgeldiniz

Çok sevimli bir yer (Çok sevimli bir yer)

Çok sevimli bir yüz

Hotel California'da yaşıyorlar

Ne güzel bir süpriz (ne güzel bir süpriz)

Bahanelerinizi getirin






Tavan da aynalar

Buzda büyük pembe şampanya

Ve o dedi ki ""Burada hepimiz sadece kendimizin tutsağız""

Ve ana salonda

Ziyafet için toplandılar

Onu çelik bıçaklarıyla doğradılar

Ama canavarı öldüremezler






Hatırladığım son şey

Kapıya koşutuğumdu

Daha önce olduğum yere giden

Geçidi tekrar bulmalıydım

""Sakinleş"" dedi adam

Varmak için programlandık

""İstediğin zaman çıkış yapabilirsin

Ama asla ayrılamazsın""Embed"
119,Long Run Leftovers,"Long Run Leftovers LyricsI used to hurry a lot, I used to worry a lot
I used to stay out till the break of day
Oh, that didn't get it
It was high time I quit it
I just couldn't carry on that way

Oh, I did some damage, I know it's true
Didn't know I was so lonely, till I found you

You can go the distance
We'll find out in the long run (in the long run)
We can handle some resistance
If our love is a strong one (is a strong one)

People talkin' about is
They got nothin' else to do
When it all comes down we will
Still come through
In the long run
Ooh, I want to tell you, it's a long run

You know I don't understand why you don't
Treat yourself better
Do the crazy things that you do
'cause all thе debutantes in Houston, baby
Couldn't hold a candle to you

Did you do it for lovе?
Did you do it for money?
Did you do it for spite?
Did you think you had to, honey?

Who is gonna make it?
We'll find out in the long run (in the long run)
I know we can take it
If our love is a strong one (is a strong one)

Well, we're scared, but we ain't shakin'
Kinda bent, but we ain't breakin'
In the long run

Ooh, I want to tell you, it's a long run
In the long run
In the long run...Embed"
120,How Long (Single version),"How Long (Single version) LyricsLike a blue bird with his heart removed, lonely as a train
I've run just as far as I can run
If I never see the good old days shinin' in the sun
I'll be doin' fine and then some

How long, how long
Woman will you weep
How long, how long
Rock yourself to sleep

Well I been doin' time in lonesome prison, where the sun don't shine
Just outside, the freedom river runs
Out there in that shiny night, with blood hounds on your mind
Don't you know it's the same sad situation?

How long, how long
Woman will you weep
How long, how long
Rock yourself to sleep
Everybody feels alright you know, I heard some poor fool say (Somebody-eeee)
Everyone is out there on the loose
Well I wish I lived in the land of fools, no one knew my name
But what you get is not quite what you choose

Tell me, how long, how long
Woman will you weep
How long, how long
Rock yourself to sleep

How long, how long (long and drawn out)
Muddy River runs so deep
How long, how long (long and drawn out)
Good night baby, rock yourself to sleep
Sleep tight baby, rock yourself to sleep
B-B-B Bye bye baby, Rock yourself to sleepEmbed"
121,Doolin-Dalton (Reprise II) (Live),
122,Dirty Laundry (Live Millennium Concert Version),"Dirty Laundry (Live Millennium Concert Version) LyricsI make my living off the evening news
Just give me something, something I can use
People love it when you lose, they love dirty laundry

Well, I could've been an actor, but I wound up here
I just have to look good, I don't have to be clear
Come and whisper in my ear, give us dirty laundry

Kick 'em when they're up, kick 'em when they're down
Kick 'em when they're up, kick 'em when they're down
Kick 'em when they're up, kick 'em when they're down
Kick 'em when they're up, kick 'em all around

We got the bubble-headed bleach-blonde who comes on at five
She can tell you about the plane crash with a gleam in her eye
It's interesting when people die, give us dirty laundry
Can we film the operation? Is the head dead yet?
You know the boys in the newsroom got a running bet
Get the widow on the set, we need dirty laundry

You don't really need to find out what's going on
You don't really want to know just how far it's gone
Just leave well enough alone, keep your dirty laundry

Kick 'em when they're up, kick 'em when they're down
Kick 'em when they're up, kick 'em when they're down
Kick 'em when they're up, kick 'em when they're down
Kick 'em when they're stiff, kick 'em all around

(Kick 'em when they're up, kick 'em when they're down)
(Kick 'em when they're up, kick 'em when they're down)
(Kick 'em when they're up, kick 'em when they're down)
(Kick 'em when they're stiff, kick 'em all around)

Dirty little secrets, dirty little lies
We got our dirty little fingers in everybody's pie
Love to cut you down to size, we love dirty laundry

We can do the innuendo, we can dance and sing
When it's said and done, we haven't told you a thing
We all know that crap is king, give us dirty laundry
(Kick 'em when they're up, kick 'em when they're down)...Embed"
123,Take it easy (45 version),"Take it easy (45 version) LyricsPopularity : 2994 users have visited this page
Genre: Country rock
Released: May 1, 1972
Recorded: 1972, Olympic Sound Studios, London

Length: 3:30 (single version), 4:36 (live version)
Format: 7""
Label: Asylum
Sponsored links
Well, I'm running down the road
Tryin' to loosen my load
I've got seven women on my mind
Four that wanna own me
Two that wanna stone me
One says she's a friend of mine
Take It easy, take it easy
Don't let the sound of your own wheels
Drive you crazy
Lighten up while you still can
Don't even try to understand
Just find a place to make your stand
And take it easy

Well, I'm a standing on a corner
In Winslow, Arizona
And such a fine sight to see
It's a girl, my Lord, in a flatbed Ford
Slowin' down to take a look at me

Come on, baby, don't say maybe
I gotta know if your sweet love
Is gonna save me
We may lose and we may win
Though we will never be here again
So open up, I'm climbin' in
So take it easy

Well I'm running down the road
Trying to loosen my load
Got a world of trouble on my mind
Lookin' for a lover
Who won't blow my cover
She's so hard to find
Take it easy, take it easy
Don't let the sound of your own wheels
Make you crazy
Come on baby, don't say maybe
I gotta know if your sweet love
Is gonna save me, oh oh oh

Oh we got it easy
We oughta take it easyEmbed"
124,You Belong to the City,"You Belong to the City LyricsThe sun goes down
The night rolls in
You can feel it starting all over again
The moon comes up

And the music calls
You're getting tired of staring at the same four walls
You're out of your room
And down on the street
Moving through the crowds through the midnight heat

The traffic roars
And the sirens scream
You look at the faces, its just like a dream

Nobody know where you're going
Nobody cares where you've been
'Cause you belong to the city
You belong to the night
Living in a river of darkness, beneath the neon light
You were born in the city

Concrete under your feet
It's in your blood, its in your moves
You're a man of the street
When you said goodbye

You were on the run
Tryin' to get away from all the things you'd done
Now you're back again
And you're feeling strange
So much has happened, but nothing has changed

You still don't know where you're going
Your still just a face in the crowd

'Cause you belong to the city...

You can feel it
You can taste it
You can see it
You can face it
You can hear it
You're getting near it
You wanna make it
'Cause you can take it
You belong to the cityEmbed"
125,"In the City (Live at the Forum, Inglewood, CA, 2018)","In the City (Live at the Forum, Inglewood, CA, 2018) Lyrics[Verse 1]
Somewhere out on that horizon
Out beyond the neon lights
I know there must be something better
But there's nowhere else in sight
It's survival in the city, children
When you live from day to day
City streets don't have much pity, no
When you're down, that's where you'll stay

[Chorus]
In the city
In the city

[Verse 2]
I was born here in the city
With my back against the wall
Nothing grows and life ain't very pretty
No one's there to catch you when you fall
Somewhere out on that horizon
Far away from the neon sky
I know there must be something better, better
And I can't stay another night
[Chorus]
In the city
In the city
In the city
In the cityEmbed"
126,Silent Spring (Intro),
127,Please Come Home for Christmas (Single version),"Please Come Home for Christmas (Single version) LyricsBells will be ringing this sad sad news
Oh what a Christmas to have the blues
My baby's gone I have no friends
To wish me greetings once again

Choirs will be singing ""Silent Night""
Christmas carols by candlelight
Please come home for Christmas
Please come home for Christmas

If not for Christmas by New Years night
Friends and relations send salutations
Sure as the stars shine above
But this is Christmas yes Christmas my dear

The time of year to be with the ones you love
So won't you tell me you'll never more roam
Christmas and new Years will find you home
There'll be no more sorrow no grief and pain
And I'll be happy, happy once again
Oh there'll be no more sorrow, no grief and pain
And I'll be happy, Christmas once againEmbed"
128,Victim of Love (Live Millennium Concert Version),"Victim of Love (Live Millennium Concert Version) LyricsWhat kind of love have you got?
You should be home, but you're not
A room full of noise and dangerous boys
Still makes you thirsty and hot

I heard about you and that man
There's just one thing I don't understand
You say he's a liar and he put out
Your fire
How come you still got his gun in your hand?

Victim of love , I see a broken heart
You got your stories to tell
Victim of love, it's such an easy part
And you know how to play it so well
Some people never come clean
I think you know what I mean
You're walkin' the wire, pain and desire
Looking for love in between

Tell me your secrets, I'll tell you mine
This ain't no time to be cool
And tell all your girlfriends
You ""been around the world"" friends
That talk is for losers and fools

Victim of love, I see a broken heart
I could be wrong, but I'm no
Victim of love, we're not so far apart
Show me, what kind of love have you got?

Victim of love, you're just a victim of love
I could be wrong , but I'm not
Victim of love, now you're a victim of love
What kind of love have you got?
What kind of love have you got?
What kind of love have you got?Embed"
129,Rocky Mountain Way,"Rocky Mountain Way LyricsSpent the last year
Rocky Mountain way
Couldn't get much higher
Out to pasture
Think it's safe to say
Time to open fire

And we don't need the ladies
Cryin' 'cause the story's sad
'Cause the Rocky Mountain way
Is better than the way we had

Well he's tellin' us this
And he's tellin' us that
Changes it ev'ry day
Says it doesn't matter
Bases are loaded
And Casey's at bat
Playin' it play by play
Time to change the batter

And we don't need the ladies
Cryin' 'cause thе story's sad
'Cause the Rocky Mountain way
Is bettеr than the way we had
Yeah, yeah, yeahEmbed"
130,Born to Boogie,"Born to Boogie LyricsWell, I was born... I was born to boogie
People, I was born... said I was born to boogie
Come on boogie now

Everybody born to boogie
Every little person born to boogie
Even our old people should boogie
I'm gonna boogie

Every roadie should boogie
Every grandmother should boogie
I think the Pope could boogie... he got soul
I said the Pope's got soul
The Pope got soulEmbed"
131,Walk Away,"Walk Away LyricsTakin' my time choosin' my line
Tryin' to decide what to do
Looks like my stop I don't wanna get off
I got myself hung up on you
Seems to me you don't want to talk about it
Seemed to me you just turn your pretty head and walk away

Places I've known things that I'm growin' and
Don't taste the same without you
Got myself in worst mess I've been
And I find myself startin' to doubt you
Comes a day talk all night here comes the morning
Come one night you just holdin' what we said and greet the day

I've got to cool myself down from stompin' around
Thinkin' some words 'cause I can't name ya
Guess it's okay got nothing to say
Still I don't suppose I can blame ya
Seems to me you don't wanna talk about it
Seemed to me you just turn your pretty hеad and walk away
Yeah walk away, walk away, walk awayEmbed"
132,Peaceful Easy Feeling (Live Millennium Concert Version),"Peaceful Easy Feeling (Live Millennium Concert Version) LyricsI like the way sparkling earrings lay
Against your skin so brown
And I want to sleep with you in the desert tonight
With a billion stars all around

'Cause I got a peaceful easy feelin'
And I know you won't let me down
'Cause I'm already standin'
On the ground

And I found out a long time ago
What a woman can do to your soul
Aw but she can't take you any way
You don't already know how to go

And I got a peaceful easy feelin'
And I know you won't let me down
'Cause I'm already standin'
On the ground
I get this feelin' I may know you
As a lover and a friend
This voice keeps whisperin' in my other ear
Tells me I may never see you again

'Cause I get a peaceful easy feelin'
And I know you won't let me down
Cause I'm already standin'
I'm already standin'
Yes I'm already standin'
On the ground

Woo ohhh oooEmbed"
133,Take It to the Limit (Live Millennium Concert Version),"Take It to the Limit (Live Millennium Concert Version) LyricsAll alone at the end of the of the evening
And the bright lights have faded to blue
I was thinking 'bout a woman who might have
Loved me and I never knew

You know I've always been a dreamer
(Spent my life running 'round)
And it's so hard to change
(Can't seem to settle down)
But the dreams I've seen lately
Keep on turning out and burning out
And turning out the same

So put me on a highway
And show me a sign
And take it to the limit one more time
You can spend all your time making money
You can spend all your love making time
If it all fell to pieces tomorrow
Would you still be mine?

And when you're looking for your freedom
(Nobody seems to care)
And you can't find the door
(Can't find it anywhere)
When there's nothing to believe in
Still you're coming back, you're running back
You're coming back for more

So put me on a highway
And show me a sign
And take it to the limit one more time

Take it to the limit
Take it to the limit
Take it to the limit one more timeEmbed"
134,Those Shoes (Live Millennium Concert Version),"Those Shoes (Live Millennium Concert Version) LyricsTell us what you're gonna do tonight, mama
There must be someplace you can go
In the middle of the tall drinks and the drama
There must be someone you know

God knows, you're lookin' good enough
But you're so smooth and the world's so rough
You might have somethin' to loose
Oh, no, pretty mama, what you gonna
Do in those shoes?

Got those pretty little straps around your ankles
Got those shiny little chains around your heart
You go to have your independence
But you don't know just where to start
Desperation in the singles bars
An' all those jerkoffs in their fancy cars
You can't believe your reviews

Oh, no, you can't do that
Once you started wearin' those shoes

They're lookin' at you, leanin' on you
Tell you anything you want to hear
They give you tablets of love
They're waiting for you
Got to score you
Handy with a shovel and so sincere
Ooh, they got the kid glove

You just want someone to talk to
They just wanna get their hands on you
You get whatever you choose
Oh, no, you can't do that
Once you started wearin' those shoesEmbed"
135,All She Wants To Do Is Dance (Live Millennium Concert Version),"All She Wants To Do Is Dance (Live Millennium Concert Version) LyricsThey're pickin' up the prisoners
And putting 'em in a pen
And all she wants to do is dance, dance

Rebels been rebels
Since I don't know when
And all she wants to do is dance

Molotov cocktail, the local drink
And all she wants to do is dance, dance

They mix 'em up right
In the kitchen sink
And all she wants to do is dance

Crazy people walkin' round
With blood in their eyes
And all she wants to do is dance, dance, dance
Wild-eyed pistol-wavers
Who ain't afraid to die
And all she wants to do is

All she wants to do is dance
And make romance
She can't feel the heat
Comin off the street
She wants to party
She wants to get down
All she wants to do is
All she wants to do is dance

Well the government bugged the men's room
In the local disco lounge
And all she wants to do is dance, dance

To keep the boys from sellin'
All the weapons they could scrounge
And all she wants to do is dance

But that don't keep the boys
From makin' a buck or two
And all she wants to do is dance, dance

They still can sell the army
All the drugs that they can do
And all she wants to do is
All she wants to do is dance
And make romance

Well, we barely made the airport
For the last plane out
As we taxied down the runway
I could hear the people shout
They said, ""Don't come back here, Yankee""
But if I ever do
I'll bring more money

'Cause all she wants to do is dance
And make romance
Never mind the heat
Comin' off the street
She wants to party
She wants to get down
All she wants to do is
All she wants to do is dance
And make romance
All she wants to do is danceEmbed"
136,Funk 49 (Live Millennium Concert Version),"Funk 49 (Live Millennium Concert Version) LyricsSleep all day, out all night
I know where you're goin'
I don't think that's acting right
You don't think it's showin'

Jumping up, falling down
Don't misunderstand me
You don't think I don't know your plan
What you tryin' to hand me

Out all night, sleep all day
I know what you're doin'
If you're gonna act that way
I think there's trouble brewin'Embed"
137,"Life in the Fast Lane (Live at the Forum, Inglewood, CA, 2018)","Life in the Fast Lane (Live at the Forum, Inglewood, CA, 2018) Lyrics[Verse 1]
He was a hard-headed man
He was brutally handsome, and she was terminally pretty
She held him up, and he held her for ransom
In the heart of the cold, cold city
He had a nasty reputation as a cruel dude
They said he was ruthless, they said he was crude
They had one thing in common, they were good in bed
She'd say, ""Faster, faster, the lights are turnin' red""

[Chorus]
Life in the fast lane, surely makеs you lose your mind
Life in the fast lanе, yeah

[Post-Chorus]
Are you with me so far?
Good
[Verse 2]
Eager for action and hot for the game
The coming attraction, the drop of a name
They knew all the right people, they took all the right pills
They threw outrageous parties, they paid heavenly bills
There were lines on the mirror, lines on her face
She pretended not to notice, she was caught up in the race
Out every evening, until it was light
He was too tired to make it, she was too tired to fight about it

[Chorus]
Life in the fast lane, surely makes you lose your mind
Life in the fast lane, yeah
Life in the fast lane, everything all the time
Life in the fast lane, yeah

[Verse 3]
Yeah, blowin' and burnin', blinded by thirst
They didn't see the stop sign, took a turn for the worst
She said, ""Listen, baby, you can hear them engines ring""
""We've been up and down this highway, haven't seen a hot damn thing""
He said, ""Call the doctor, I think I'm gonna crash""
""The doctor says he's comin', but you gotta pay in cash""
They went rushin' down that freeway, messed around and got lost
They didn't know, they were just dyin' to get off and it was
[Chorus]
Life in the fast lane, surely makes you lose your mind
Life in the fast lane, yeah
Life in the fast lane, everything all the time
Life in the fast lane, yeah

[Post-Chorus]
Life in the fast lane
Life in the fast lane
Yeah, yeah, yeahEmbed"
138,Best of My Love (Live Millennium Concert Version),"Best of My Love (Live Millennium Concert Version) LyricsEvery night I'm lying in bed
Holding you close in my dreams
Thinking about all the things that we said
And coming apart at the seams

We try to talk it over
But the words come out too rough
I know you were trying
To give me the best of your love

Beautiful faces
And loud, empty places
Look at the way that we live
Wasting our time on cheap talk and wine
Left us so little to give
That same old crowd
Was like a cold dark cloud
That we could never rise above
But here in my heart
I give you the best of my love

Oh sweet darling
You get the best of my love
Oh sweet darling
You get the best of my love

I'm going back in time
And it's a sweet dream
It was a quiet night
And I would be all right
If I could go on sleeping

But every morning
I wake up and worry
What's gonna happen today
You see it your way
And I see it mine
But we both see it slippin' away

You know we always had each other baby
I guess that wasn't enough
Oh, but here in my heart
I give you the best of my love
Oh sweet darling
You get the best of my love
Oh sweet darling
You get the best of my love
Oh sweet darling
You get the best of my love
Oh sweet darling
You get the best of my love
Oh sweet darling
You get the best of my love
Oh sweet darling
You get the best of my love
Oh sweet darling
You get the best of my love
Oh sweet darling
You get the best of my love
Oh sweet darling
You get the best of my love
Oh sweet darling
You get the best of my loveEmbed"
139,Please Come Home For Christmas (Live Millennium Concert Version),"Please Come Home For Christmas (Live Millennium Concert Version) LyricsBells will be ringing this sad sad news
Oh what a Christmas to have the blues
My baby's gone I have no friends
To wish me greetings once again

Choirs will be singing ""Silent Night""
Christmas carols by candlelight
Please come home for Christmas
Please come home for Christmas

If not for Christmas by New Years night
Friends and relations send salutations
Sure as the stars shine above
But this is Christmas yes Christmas my dear

The time of year to be with the ones you love
So won't you tell me you'll never more roam
Christmas and new Years will find you home
There'll be no more sorrow no grief and pain
And I'll be happy, happy once again
Oh there'll be no more sorrow, no grief and pain
And I'll be happy, Christmas once againEmbed"
140,Funky New Year (Live Millennium Concert Version),"Funky New Year (Live Millennium Concert Version) LyricsWent to a party just last night
Wanted to bring the year in right
Woke up this morning, I don't know how
Last night I was a happy man, but the way I feel right now

It's going to be a funky new year
Funky new year
Ooh, aah, got to be a funky new year
Funky new year

Can't remember when I ever felt worse
Nothing matters and everything hurts
They were passing round the bottle, made me feel brand new
Trouble with the new man he wants a hit too, hit me

It's going to be a funky new year
Funky new year
Ooh, aah, got to be a funky new year
Funky new year
Lord, mmh, funky new year
Nurse I'm worse, funky new year
I got to perk up a little, funky new year
My hair hurts, funky new year

It's going to be a funky new year
Funky new year
Ooh, aah, got to be a funky new year
Funky new year

A party baby
Never again, funky new year
Funky new year
Who's shoes are these? Funky new year
Funky new year
Party hardy baby, funky new year
Funky new year
What year is this anyway?Embed"
